RCDTS,School Name,City,SAT Reading Total Students Level 1 PC,SAT Reading Total Students Level 2 PC,SAT Reading Total Students Level 3 PC,SAT Reading Total Students Level 4 PC,SAT Math Total Students Level 1 PC,SAT Math Total Students Level 2 PC,SAT Math Total Students Level 3 PC,SAT Math Total Students Level 4 PC,SAT Reading Total Low Income Students Level 1 PC,SAT Reading Total Low Income Students Level 2 PC,SAT Reading Total Low Income Students Level 3 PC,SAT Reading Total Low Income Students Level 4 PC,SAT Math Total Low Income Students Level 1 PC,SAT Math Total Low Income Students Level 2 PC,SAT Math Total Low Income Students Level 3 PC,SAT Math Total Low Income Students Level 4 PC,Total Students SAT Math Participation PC,Low Income Students SAT Math Participation PC,Total Students SAT ELA Participation PC,Low Income Students SAT ELA Participation PC
2.10E+14,Cypress Elem School,Cypress,,,,,,,,,,,,,,,,,,,,
2.10E+14,,Vienna,15.1,50,29.1,5.8,45.3,41.9,12.8,0,22.9,47.9,22.9,6.3,54.2,37.5,8.3,0,100,100,100,100
2.10E+14,Vienna High School,Vienna,15.1,50,29.1,5.8,45.3,41.9,12.8,0,22.9,47.9,22.9,6.3,54.2,37.5,8.3,0,100,100,100,100
2.11E+14,,Metropolis,24.6,43,23.7,8.8,37.7,40.4,19.3,2.6,34.5,43.1,12.1,6.9,43.1,39.7,12.1,1.7,94.2,90.3,94.2,90.3
2.11E+14,Massac County High School,Metropolis,25,42,24.1,8.9,38.4,39.3,19.6,2.7,37,42.6,13,7.4,46.3,38.9,13,1.9,98.2,96.4,98.2,96.4
2.11E+14,Massac Jr High School,Metropolis,,,,,,,,,,,,,,,,,,,,
2.11E+14,Jefferson Elem School,Metropolis,,,,,,,,,,,,,,,,,,,,
2.11E+14,Franklin Elem School,Metropolis,,,,,,,,,,,,,,,,,,,,
2.11E+14,Metropolis Elem School,Metropolis,,,,,,,,,,,,,,,,,,,,
2.11E+14,Unity Elem School,Brookport,,,,,,,,,,,,,,,,,,,,
2.11E+14,Brookport Elementary School,Brookport,,,,,,,,,,,,,,,,,,,,
2.11E+14,,Joppa,23.1,69.2,7.7,0,53.8,30.8,15.4,0,,,,,,,,,100,,100,
2.11E+14,Joppa Jr & Sr High School,Joppa,23.1,69.2,7.7,0,53.8,30.8,15.4,0,,,,,,,,,100,,100,
2.11E+14,Maple Grove Elem School,Metropolis,,,,,,,,,,,,,,,,,,,,
2.11E+14,,Johnston City,28.9,40.8,25,5.3,47.4,32.9,15.8,3.9,35.6,40,22.2,2.2,48.9,33.3,17.8,0,100,100,100,100
2.11E+14,Johnston City High School,Johnston City,28,41.3,25.3,5.3,46.7,33.3,16,4,34.1,40.9,22.7,2.3,47.7,34.1,18.2,0,100,100,100,100
2.11E+14,Washington Middle School,Johnston City,,,,,,,,,,,,,,,,,,,,
2.11E+14,Jefferson Elem School,Johnston City,,,,,,,,,,,,,,,,,,,,
2.11E+14,Lincoln Elem School,Pittsburg,,,,,,,,,,,,,,,,,,,,
2.11E+14,,Marion,28.4,42,22.2,7.4,39.3,38.1,20.6,1.9,44.4,38.9,13.9,2.8,55.6,32.4,12,0,99.2,98.2,99.2,98.2
2.11E+14,Marion High School,Marion,27.3,42.7,22.5,7.5,38.3,38.7,20.9,2,43.4,39.6,14.2,2.8,54.7,33,12.3,0,99.2,98.1,99.2,98.1
2.11E+14,Marion Jr High School,Marion,,,,,,,,,,,,,,,,,,,,
2.11E+14,Adams School,Creal Springs,,,,,,,,,,,,,,,,,,,,
2.11E+14,Jefferson Elem School,Marion,,,,,,,,,,,,,,,,,,,,
2.11E+14,Lincoln Elem School,Marion,,,,,,,,,,,,,,,,,,,,
2.11E+14,Longfellow Elem School,Marion,,,,,,,,,,,,,,,,,,,,
2.11E+14,Washington Elem School,Marion,,,,,,,,,,,,,,,,,,,,
2.11E+14,,Marion,29.4,50,20.6,0,50,35.3,14.7,0,,,,,,,,,100,,100,
2.11E+14,Crab Orchard High School,Marion,27.3,51.5,21.2,0,48.5,36.4,15.2,0,,,,,,,,,100,,100,
2.11E+14,Crab Orchard Elementary School,Marion,,,,,,,,,,,,,,,,,,,,
2.11E+14,,Herrin,20,36.8,32.1,10.5,26.8,36.8,30,5.8,29.5,34.1,27.3,3.4,40.9,33,17,3.4,94,89.2,94,89.2
2.11E+14,Herrin High School,Herrin,17.6,37.9,32.4,11,24.7,37.4,30.8,6,26.8,35.4,28,3.7,39,34.1,17.1,3.7,93.8,88.5,93.8,88.5
2.11E+14,Herrin Middle School,Herrin,,,,,,,,,,,,,,,,,,,,
2.11E+14,North Side Primary Center,Herrin,,,,,,,,,,,,,,,,,,,,
2.11E+14,Herrin C U S D 4 Elem School,Herrin,,,,,,,,,,,,,,,,,,,,
2.11E+14,,Carterville,11.5,37.4,34.4,16.8,14.5,35.9,38.9,10.7,18.9,37.8,40.5,2.7,27,37.8,32.4,2.7,100,100,100,100
2.11E+14,Carterville High School,Carterville,10.2,37.8,34.6,17.3,13.4,36.2,39.4,11,17.1,40,40,2.9,25.7,40,31.4,2.9,100,100,100,100
2.11E+14,Carterville Jr High Sch,Carterville,,,,,,,,,,,,,,,,,,,,
2.11E+14,Tri-C Elementary School,Carterville,,,,,,,,,,,,,,,,,,,,
2.11E+14,Carterville Intermediate Sch,Carterville,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Coal City,18.8,45.6,30,5.6,21.3,47.5,26.9,4.4,22.5,57.5,10,10,37.5,42.5,20,0,99.4,97.6,99.4,97.6
2.40E+14,Coal City High School,Coal City,18.8,45.6,30,5.6,21.3,47.5,26.9,4.4,22.5,57.5,10,10,37.5,42.5,20,0,100,100,100,100
2.40E+14,Coal City Middle School,Coal City,,,,,,,,,,,,,,,,,,,,
2.40E+14,Coal City Elem School,Coal City,,,,,,,,,,,,,,,,,,,,
2.40E+14,Coal City Intermediate School,Coal City,,,,,,,,,,,,,,,,,,,,
2.40E+14,Coal City Early Childhood Center,Coal City,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Morris,,,,,,,,,,,,,,,,,,,,
2.40E+14,Shabbona Middle School,Morris,,,,,,,,,,,,,,,,,,,,
2.40E+14,White Oak Elementary,Morris,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Gardner,13.5,51.9,26.9,7.7,32.7,40.4,23.1,3.8,18.8,62.5,18.8,0,31.3,56.3,12.5,0,94.5,100,94.5,100
2.40E+14,Gardner-South Wilmington Twp H S,Gardner,13.5,51.9,26.9,7.7,32.7,40.4,23.1,3.8,18.8,62.5,18.8,0,31.3,56.3,12.5,0,94.5,100,94.5,100
2.40E+14,,South Wilmington,,,,,,,,,,,,,,,,,,,,
2.40E+14,South Wilmington Grade School,South Wilmington,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Braceville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Braceville Elem School,Braceville,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Morris,17.2,45.1,24.2,13.5,30.2,32.6,27.4,9.8,26.5,50,20.6,2.9,44.1,38.2,11.8,5.9,99.5,100,99.5,100
2.40E+14,Morris Community High School,Morris,16.6,45.5,24.2,13.7,28.9,33.2,28,10,26.5,50,20.6,2.9,44.1,38.2,11.8,5.9,99.5,100,99.5,100
2.40E+14,,Channahon,15,42.4,29.2,13.5,24.8,45.4,24.3,5.5,30.1,42.7,20.4,6.8,44.7,35,20.4,0,98.9,98.1,98.9,98.1
2.40E+14,Minooka Community High School,Minooka,14.6,42.5,29.3,13.5,24.4,45.6,24.4,5.5,28.7,43.6,20.8,6.9,43.6,35.6,20.8,0,99.2,100,99.2,100
2.40E+14,,Minooka,,,,,,,,,,,,,,,,,,,,
2.40E+14,Minooka Jr High School,Minooka,,,,,,,,,,,,,,,,,,,,
2.40E+14,Minooka Elem School,Minooka,,,,,,,,,,,,,,,,,,,,
2.40E+14,Minooka Intermediate School,Minooka,,,,,,,,,,,,,,,,,,,,
2.40E+14,Walnut Trails Elem School,Shorewood,,,,,,,,,,,,,,,,,,,,
2.40E+14,Aux Sable,Minooka,,,,,,,,,,,,,,,,,,,,
2.40E+14,Jones Elementary School,Joliet,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Newark,13.6,47.7,27.3,11.4,27.3,38.6,31.8,2.3,,,,,,,,,100,,100,
2.40E+14,Newark Comm High School,Newark,14,46.5,27.9,11.6,25.6,39.5,32.6,2.3,,,,,,,,,100,,100,
2.40E+14,,Newark,,,,,,,,,,,,,,,,,,,,
2.40E+14,Millbrook Junior High School,Newark,,,,,,,,,,,,,,,,,,,,
2.40E+14,Newark Elem School,Newark,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Plano,26.4,48,20.3,5.4,38.5,35.8,23,2.7,31.6,49.4,15.2,3.8,46.8,36.7,15.2,1.3,98.7,98.8,98.7,98.8
2.40E+14,Plano High School,Plano,26.5,47.6,20.4,5.4,38.1,36.1,23.1,2.7,31.6,49.4,15.2,3.8,46.8,36.7,15.2,1.3,98.7,98.8,98.7,98.8
2.40E+14,Plano Middle School,Plano,,,,,,,,,,,,,,,,,,,,
2.40E+14,P H Miller Elem School,Plano,,,,,,,,,,,,,,,,,,,,
2.40E+14,Centennial Elem School,Plano,,,,,,,,,,,,,,,,,,,,
2.40E+14,Emily G Johns School,Plano,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Newark,,,,,,,,,,,,,,,,,,,,
2.40E+14,Lisbon Grade School,Newark,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Yorkville,18.6,40.1,28.5,12.8,26,39.9,27.1,7,32.6,51.2,12.8,3.5,43,41.9,11.6,3.5,99.5,100,99.5,100
2.40E+14,Yorkville High School,Yorkville,18.2,40.2,28.7,12.9,25.5,40.2,27.3,7,32.9,50.6,12.9,3.5,42.4,42.4,11.8,3.5,100,100,100,100
2.40E+14,Yorkville Middle School,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Circle Center Grade School,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Yorkville Grade School,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Bristol Grade School,Bristol,,,,,,,,,,,,,,,,,,,,
2.40E+14,Yorkville Intermediate School,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Grande Reserve Elem Sch,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Bristol Bay Elem Sch,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,Autumn Creek Elem Sch,Yorkville,,,,,,,,,,,,,,,,,,,,
2.40E+14,,Oswego,16,40.2,30.4,13.4,21.7,36.7,31.8,9.8,29.6,48.7,18.4,3.3,38.5,40.8,18.1,2.6,99.4,99,99.4,99
2.40E+14,Oswego High School,Oswego,17.4,41,28.9,12.7,23.2,37,30,9.8,32,45.3,18.7,4,38,42,17.3,2.7,99.7,100,99.7,100
2.40E+14,Oswego East High School,Oswego,13.4,39.7,32.6,14.3,18.6,37,34.4,10,24.7,53.4,19.2,2.7,35.6,41.8,19.9,2.7,99.2,98.6,99.2,98.6
2.40E+14,Traughber Jr High School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Thompson Jr High School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Bednarcik Junior High School,Aurora,,,,,,,,,,,,,,,,,,,,
2.40E+14,Plank Junior High,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Murphy Junior High School,Plainfield,,,,,,,,,,,,,,,,,,,,
2.40E+14,Boulder Hill Elem School,Montgomery,,,,,,,,,,,,,,,,,,,,
2.40E+14,Long Beach Elem School,Montgomery,,,,,,,,,,,,,,,,,,,,
2.40E+14,Old Post Elementary School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,The Wheatlands Elementary School,Aurora,,,,,,,,,,,,,,,,,,,,
2.40E+14,Fox Chase Elementary School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Homestead Elementary School,Aurora,,,,,,,,,,,,,,,,,,,,
2.40E+14,Lakewood Creek Elementary,Montgomery,,,,,,,,,,,,,,,,,,,,
2.40E+14,Prairie Point Elem School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Churchill Elem School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Wolfs Crossing Elem School,Aurora,,,,,,,,,,,,,,,,,,,,
2.40E+14,Grande Park Elem Sch,Plainfield,,,,,,,,,,,,,,,,,,,,
2.40E+14,Southbury Elem School,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Hunt Club Elem,Oswego,,,,,,,,,,,,,,,,,,,,
2.40E+14,Brokaw Early Learning Center,Oswego,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Astoria,35.5,45.2,19.4,0,45.2,45.2,9.7,0,40,40,20,0,45,40,15,0,100,100,100,100
2.60E+14,Astoria High School,Astoria,35.5,45.2,19.4,0,45.2,45.2,9.7,0,40,40,20,0,45,40,15,0,100,100,100,100
2.60E+14,Astoria Junior High School,Astoria,,,,,,,,,,,,,,,,,,,,
2.60E+14,Astoria Elem School,Astoria,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Table Grove,38.5,46.2,15.4,0,61.5,26.9,11.5,0,50,40,10,0,80,10,10,0,92.9,100,92.9,100
2.60E+14,V I T Sr High School,Table Grove,33.3,50,16.7,0,58.3,29.2,12.5,0,,,,,,,,,92.3,,92.3,
2.60E+14,V I T Jr High School,Table Grove,,,,,,,,,,,,,,,,,,,,
2.60E+14,V I T Elementary School,Table Grove,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Cuba,32.4,52.9,11.8,2.9,64.7,32.4,2.9,0,33.3,60,6.7,0,66.7,33.3,0,0,97.1,93.8,97.1,93.8
2.60E+14,Cuba Sr High School,Cuba,32.4,52.9,11.8,2.9,64.7,32.4,2.9,0,33.3,60,6.7,0,66.7,33.3,0,0,100,100,100,100
2.60E+14,Cuba Middle School,Cuba,,,,,,,,,,,,,,,,,,,,
2.60E+14,Cuba Elem School,Cuba,,,,,,,,,,,,,,,,,,,,
2.60E+14,,London Mills,25,50,16.7,8.3,29.2,45.8,20.8,4.2,50,41.7,0,8.3,33.3,58.3,8.3,0,100,100,100,100
2.60E+14,Spoon River Valley Sr High Sch,London Mills,21.7,52.2,17.4,8.7,30.4,43.5,21.7,4.3,45.5,45.5,0,9.1,36.4,54.5,9.1,0,100,100,100,100
2.60E+14,Spoon River Valley Jr High Sch,London Mills,,,,,,,,,,,,,,,,,,,,
2.60E+14,Spoon River Valley Elem School,London Mills,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Canton,20,44.7,27.3,8,30,44,22,4,29.7,45.3,21.9,3.1,37.5,45.3,14.1,3.1,99.3,98.5,99.3,98.5
2.60E+14,Canton High School,Canton,20,44.7,27.3,8,30,44,22,4,29.7,45.3,21.9,3.1,37.5,45.3,14.1,3.1,100,100,100,100
2.60E+14,Ingersoll Middle School,Canton,,,,,,,,,,,,,,,,,,,,
2.60E+14,Westview Elementary School,Canton,,,,,,,,,,,,,,,,,,,,
2.60E+14,Lincoln Elementary School,Canton,,,,,,,,,,,,,,,,,,,,
2.60E+14,Eastview Elementary School,Canton,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Lewistown,30,42,20,8,48,36,16,0,57.9,21.1,15.8,5.3,63.2,31.6,5.3,0,100,100,100,100
2.60E+14,Lewistown Jr/Sr High School,Lewistown,30,42,20,8,48,36,16,0,57.9,21.1,15.8,5.3,63.2,31.6,5.3,0,100,100,100,100
2.60E+14,Central Elem School,Lewistown,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Carthage,27.6,49.4,20.7,2.3,50.6,28.7,19.5,1.1,48.3,41.4,10.3,0,79.3,17.2,3.4,0,98.9,96.7,98.9,96.7
2.60E+14,Illini West High School,Carthage,27.6,49.4,20.7,2.3,50.6,28.7,19.5,1.1,48.3,41.4,10.3,0,79.3,17.2,3.4,0,98.9,96.7,98.9,96.7
2.60E+14,,Warsaw,20.4,46.3,24.1,9.3,42.6,37,16.7,3.7,14.3,42.9,35.7,7.1,42.9,42.9,14.3,0,98.2,100,98.2,100
2.60E+14,Warsaw Sr High School,Warsaw,20.4,46.3,24.1,9.3,42.6,37,16.7,3.7,14.3,42.9,35.7,7.1,42.9,42.9,14.3,0,98.2,100,98.2,100
2.60E+14,Warsaw Elem School,Warsaw,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Carthage,,,,,,,,,,,,,,,,,,,,
2.60E+14,Carthage Middle School,Carthage,,,,,,,,,,,,,,,,,,,,
2.60E+14,Carthage Primary School,Carthage,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Nauvoo,,,,,,,,,,,,,,,,,,,,
2.60E+14,Nauvoo Elem School,Nauvoo,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Dallas City,,,,,,,,,,,,,,,,,,,,
2.60E+14,Dallas City Elem School,Dallas City,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Hamilton,41.9,35.5,19.4,3.2,54.8,22.6,19.4,3.2,52.9,35.3,11.8,0,64.7,23.5,11.8,0,100,100,100,100
2.60E+14,Hamilton Jr/Sr High Sch,Hamilton,41.9,35.5,19.4,3.2,54.8,22.6,19.4,3.2,52.9,35.3,11.8,0,64.7,23.5,11.8,0,100,100,100,100
2.60E+14,Hamilton Elementary School,Hamilton,,,,,,,,,,,,,,,,,,,,
2.60E+14,,Augusta,20.7,41.4,31,6.9,31,37.9,31,0,23.8,42.9,28.6,4.8,38.1,47.6,14.3,0,96.7,95.5,96.7,95.5
2.60E+14,Southeastern Jr/Sr High School,Augusta,17.9,42.9,32.1,7.1,28.6,39.3,32.1,0,23.8,42.9,28.6,4.8,38.1,47.6,14.3,0,96.6,95.5,96.6,95.5
2.60E+14,Southeastern Elementary School,Bowen,,,,,,,,,,,,,,,,,,,,
2.60E+14,,La Harpe,,,,,,,,,,,,,,,,,,,,
2.60E+14,La Harpe Junior High School,La Harpe,,,,,,,,,,,,,,,,,,,,
2.60E+14,La Harpe Elementary School,La Harpe,,,,,,,,,,,,,,,,,,,,
2.61E+14,,Colchester,18.8,31.3,40.6,9.4,25,50,25,0,30,20,40,10,40,40,20,0,100,100,100,100
2.61E+14,West Prairie High School,Sciota,18.8,31.3,40.6,9.4,25,50,25,0,30,20,40,10,40,40,20,0,100,100,100,100
2.61E+14,West Prairie Middle School,Colchester,,,,,,,,,,,,,,,,,,,,
2.61E+14,West Prairie North Elementary,Good Hope,,,,,,,,,,,,,,,,,,,,
2.61E+14,West Prairie South Elementary,Colchester,,,,,,,,,,,,,,,,,,,,
2.61E+14,,Bushnell,42.4,45.8,8.5,3.4,50.8,22,27.1,0,48.1,40.7,7.4,3.7,63,14.8,22.2,0,98.3,100,98.3,100
2.61E+14,Bushnell-Prairie City High Sch,Bushnell,42.4,45.8,8.5,3.4,50.8,22,27.1,0,48.1,40.7,7.4,3.7,63,14.8,22.2,0,98.3,100,98.3,100
2.61E+14,Bushnell-Prairie City Jr High Sch,Bushnell,,,,,,,,,,,,,,,,,,,,
2.61E+14,Bushnell-Prairie City Elem Sch,Bushnell,,,,,,,,,,,,,,,,,,,,
2.61E+14,,Macomb,18.9,34.1,28.8,18.2,25.8,37.9,27.3,9.1,33.3,33.3,26.2,7.1,35.7,47.6,16.7,0,100,100,100,100
2.61E+14,Macomb Senior High School,Macomb,18.9,34.1,28.8,18.2,25.8,37.9,27.3,9.1,33.3,33.3,26.2,7.1,35.7,47.6,16.7,0,100,100,100,100
2.61E+14,Macomb Junior High School,Macomb,,,,,,,,,,,,,,,,,,,,
2.61E+14,Lincoln Elem School,Macomb,,,,,,,,,,,,,,,,,,,,
2.61E+14,Edison Elementary School,Macomb,,,,,,,,,,,,,,,,,,,,
2.61E+14,MacArthur Early Childhood Center,Macomb,,,,,,,,,,,,,,,,,,,,
2.61E+14,,Rushville,29.3,53.3,13.3,4,42.7,44,13.3,0,48.1,40.7,7.4,3.7,44.4,44.4,11.1,0,100,100,100,100
2.61E+14,Rushville-Industry High School,Rushville,29.3,53.3,13.3,4,42.7,44,13.3,0,48.1,40.7,7.4,3.7,44.4,44.4,11.1,0,100,100,100,100
2.61E+14,Washington Elem School,Rushville,,,,,,,,,,,,,,,,,,,,
2.61E+14,Webster Elem School,Rushville,,,,,,,,,,,,,,,,,,,,
2.61E+14,Schuyler Industry Middle School,Rushville,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Ohio,,,,,,,,,,,,,,,,,,,,
2.80E+14,Ohio Com Cons Grade School,Ohio,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Malden,,,,,,,,,,,,,,,,,,,,
2.80E+14,Malden Grade School,Malden,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Ladd,,,,,,,,,,,,,,,,,,,,
2.80E+14,Ladd Comm Cons Sch,Ladd,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Dalzell,,,,,,,,,,,,,,,,,,,,
2.80E+14,Dalzell Grade School,Dalzell,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Spring Valley,,,,,,,,,,,,,,,,,,,,
2.80E+14,John F Kennedy Elem School,Spring Valley,,,,,,,,,,,,,,,,,,,,
2.80E+14,,DePue,50,44.1,5.9,0,47.1,50,2.9,0,48.5,45.5,6.1,0,45.5,51.5,3,0,100,100,100,100
2.80E+14,DePue High School,DePue,50,44.1,5.9,0,47.1,50,2.9,0,48.5,45.5,6.1,0,45.5,51.5,3,0,100,100,100,100
2.80E+14,DePue Elem School,DePue,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Princeton,,,,,,,,,,,,,,,,,,,,
2.80E+14,Logan Jr High School,Princeton,,,,,,,,,,,,,,,,,,,,
2.80E+14,Lincoln Elem School,Princeton,,,,,,,,,,,,,,,,,,,,
2.80E+14,Jefferson Elem School,Princeton,,,,,,,,,,,,,,,,,,,,
2.80E+14,Douglas Elementary School,Princeton,,,,,,,,,,,,,,,,,,,,
2.80E+14,Reagan Pre-k School,Tiskilwa,,,,,,,,,,,,,,,,,,,,
2.80E+14,,La Moille,25,30,40,5,35,20,35,10,,,,,,,,,90.9,,90.9,
2.80E+14,La Moille High School,La Moille,25,30,40,5,35,20,35,10,,,,,,,,,90.9,,90.9,
2.80E+14,Van Orin Elem School,Van Orin,,,,,,,,,,,,,,,,,,,,
2.80E+14,Allen Junior High School,La Moille,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Manlius,22.4,51.8,20,5.9,38.8,44.7,15.3,1.2,29.3,56.1,12.2,2.4,48.8,46.3,4.9,0,100,100,100,100
2.80E+14,Bureau Valley High School,Manlius,21.7,51.8,20.5,6,37.3,45.8,15.7,1.2,28.2,56.4,12.8,2.6,46.2,48.7,5.1,0,100,100,100,100
2.80E+14,Bureau Valley South,Buda,,,,,,,,,,,,,,,,,,,,
2.80E+14,Bureau Valley North,Walnut,,,,,,,,,,,,,,,,,,,,
2.80E+14,Bureau Valley Elemntry-Wyanet,Wyanet,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Princeton,12.4,45.7,34.1,7.8,25.6,51.9,19.4,3.1,16.3,44.2,32.6,7,34.9,44.2,18.6,2.3,97.7,93.5,97.7,93.5
2.80E+14,Princeton High School,Princeton,12.5,45.3,34.4,7.8,25.8,51.6,19.5,3.1,16.3,44.2,32.6,7,34.9,44.2,18.6,2.3,98.5,95.6,98.5,95.6
2.80E+14,,Spring Valley,24.8,45.9,25.7,3.7,28.4,43.1,25.7,2.8,28.9,53.3,15.6,2.2,42.2,37.8,20,0,96.5,95.7,96.5,95.7
2.80E+14,Hall High School,Spring Valley,24.8,45.9,25.7,3.7,28.4,43.1,25.7,2.8,28.9,53.3,15.6,2.2,42.2,37.8,20,0,96.5,95.7,96.5,95.7
2.80E+14,,Ohio,,,,,,,,,,,,,,,,,,,,
2.80E+14,Ohio Community High School,Ohio,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Colona,,,,,,,,,,,,,,,,,,,,
2.80E+14,Colona Grade School,Colona,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Orion,21.9,37.5,35.4,5.2,11.5,37.5,41.7,9.4,28.6,28.6,35.7,7.1,7.1,64.3,21.4,7.1,100,100,100,100
2.80E+14,Orion High School,Orion,21.9,37.5,35.4,5.2,11.5,37.5,41.7,9.4,28.6,28.6,35.7,7.1,7.1,64.3,21.4,7.1,100,100,100,100
2.80E+14,Orion Middle School,Orion,,,,,,,,,,,,,,,,,,,,
2.80E+14,C R Hanna Elem School,Orion,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Galva,28.2,48.7,23.1,0,43.6,41,15.4,0,35,45,20,0,50,40,10,0,100,100,100,100
2.80E+14,Galva Jr-Sr High School,Galva,28.2,48.7,23.1,0,43.6,41,15.4,0,35,45,20,0,50,40,10,0,100,100,100,100
2.80E+14,Galva Elem School,Galva,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Woodhull,30.8,42.3,23.1,3.8,38.5,38.5,23.1,0,,,,,,,,,100,,100,
2.80E+14,AlWood  Middle/High School,Woodhull,30.8,42.3,23.1,3.8,38.5,38.5,23.1,0,,,,,,,,,100,,100,
2.80E+14,AlWood Elem School,Alpha,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Annawan,12,64,12,12,40,44,16,0,,,,,,,,,100,,100,
2.80E+14,Annawan High School,Annawan,12,64,12,12,40,44,16,0,,,,,,,,,100,,100,
2.80E+14,Annawan Grade School,Annawan,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Cambridge,11.8,35.3,38.2,14.7,20.6,44.1,32.4,2.9,15.4,30.8,46.2,7.7,23.1,38.5,38.5,0,97.1,92.9,97.1,92.9
2.80E+14,Cambridge Jr/Sr High School,Cambridge,11.8,35.3,38.2,14.7,20.6,44.1,32.4,2.9,15.4,30.8,46.2,7.7,23.1,38.5,38.5,0,97.1,92.9,97.1,92.9
2.80E+14,Cambridge Comm Grade School,Cambridge,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Geneseo,24.4,35.8,22.8,17.1,30.6,33.7,28.5,7.3,42.9,32.7,16.3,8.2,51,34.7,12.2,2,100,100,100,100
2.80E+14,Geneseo High School,Geneseo,24,35.9,22.9,17.2,30.2,33.9,28.6,7.3,41.7,33.3,16.7,8.3,50,35.4,12.5,2.1,100,100,100,100
2.80E+14,Geneseo Middle School,Geneseo,,,,,,,,,,,,,,,,,,,,
2.80E+14,Millikin Elem School,Geneseo,,,,,,,,,,,,,,,,,,,,
2.80E+14,Northside Elem School,Geneseo,,,,,,,,,,,,,,,,,,,,
2.80E+14,Southwest Elem School,Geneseo,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Kewanee,37,35.3,24.4,2.5,47.9,35.3,16,0,46.6,31.5,15.1,1.4,56.2,32.9,5.5,0,93.7,89.6,93.7,89.6
2.80E+14,Kewanee High School,Kewanee,35.7,36.5,24.3,2.6,46.1,36.5,16.5,0,46.5,32.4,14.1,1.4,54.9,33.8,5.6,0,93.4,89.3,93.4,89.3
2.80E+14,Central Junior High,Kewanee,,,,,,,,,,,,,,,,,,,,
2.80E+14,Central Elem,Kewanee,,,,,,,,,,,,,,,,,,,,
2.80E+14,Belle Alexander Elem School,Kewanee,,,,,,,,,,,,,,,,,,,,
2.80E+14,Irving Elem School,Kewanee,,,,,,,,,,,,,,,,,,,,
2.80E+14,Neponset Grade School,Neponset,,,,,,,,,,,,,,,,,,,,
2.80E+14,Lyle School,Kewanee,,,,,,,,,,,,,,,,,,,,
2.80E+14,,Kewanee,22.5,45,25,7.5,40,50,10,0,46.7,40,13.3,0,53.3,40,6.7,0,100,100,100,100
2.80E+14,Wethersfield Jr/Sr High School,Kewanee,22.5,45,25,7.5,40,50,10,0,46.7,40,13.3,0,53.3,40,6.7,0,100,100,100,100
